230,291,416,566,756,969,969,967,965,967,970,969,970,971,970,960,970,970,969,969,970,970,970,970,970,970,970,970,970,970,971,970,971,970,974,970,971,969,973,970,970,970,970,970,970,970,969,970,970,970,969,969,970,969,970,970,926,852,811,796,798,826,850,879,914,949,969,970,969,970,970,969,970,969,969,968,970,970,969,969,969,968,982,965,970,970,969,970,968,970,970,969,969,970,970,970,969,969,970,970,969,969,970,971,970,970,970,970,970,970,969,970,970,969,970,970,969,969,959,945,932,919,906,894,881,866,851,832,816,789,762,732,699,664,627,588,552,518,487,458,429,404,379,355,332,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
322,340,358,376,388,399,411,422,434,444,460,476,491,509,522,537,552,556,573,587,602,622,644,667,692,730,758,796,844,881,921,969,971,974,971,967,968,972,970,970,970,968,970,970,970,970,970,970,970,970,970,970,969,971,972,968,908,803,718,662,645,652,704,801,938,969,970,970,970,970,968,970,970,970,972,969,971,970,969,969,968,970,971,974,971,971,967,971,970,971,971,970,969,969,969,970,969,969,969,969,971,970,968,969,970,970,968,969,970,969,969,969,970,971,970,970,970,970,970,970,970,970,970,969,970,948,919,877,846,808,778,744,708,671,628,580,531,490,451,414,390,368,348,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
333,358,372,398,425,448,463,473,482,488,490,493,500,507,513,517,518,515,511,512,516,523,534,544,551,556,562,566,577,587,597,608,618,631,646,653,668,680,690,698,706,716,722,729,738,749,759,768,775,780,775,769,763,759,764,755,751,742,726,712,687,668,652,638,626,617,613,605,594,580,566,554,541,537,514,497,486,470,454,445,434,424,422,419,425,419,418,414,411,407,402,396,391,390,385,379,379,376,373,367,361,356,356,366,375,384,394,408,427,443,460,480,494,508,530,552,570,601,626,656,684,715,745,770,795,813,829,836,843,852,859,873,874,886,864,813,729,680,692,765,920,970,969,968,970,970,970,970,970,970,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
340,351,361,373,382,390,396,396,393,391,384,373,357,335,304,278,251,226,206,186,171,157,145,132,125,116,116,122,132,150,169,188,198,219,236,247,260,270,280,287,291,301,304,310,313,316,321,323,336,349,358,383,407,437,479,519,561,601,647,696,735,764,782,773,754,699,648,588,583,651,786,969,971,969,972,970,970,970,970,971,973,970,973,975,973,970,971,970,971,971,970,971,970,971,972,970,970,971,970,970,971,971,971,970,971,971,971,975,970,970,970,970,969,970,969,969,969,969,968,970,969,970,968,969,969,971,970,969,968,971,970,970,970,970,970,969,970,970,970,969,971,969,971,972,970,972,970,971,969,969,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
