0,0,0,-0.033203,-0.057491,-0.08566,-0.11358,-0.13903,-0.16222,-0.18402,-0.20462,-0.22346,-0.23975,-0.25243,-0.26049,-0.26361,-0.26271,-0.25975,-0.2571,-0.25707,-0.26157,-0.27208,-0.28965,-0.31467,-0.34631,-0.38224,-0.41879,-0.45162,-0.47667,-0.4911,-0.4937,-0.4845,-0.46411,-0.43324,-0.39288,-0.34435,-0.28944,-0.23053,-0.17085,-0.11425,-0.06393,-0.020458,0.018856,0.057713,0.097603,0.13722,0.17481,0.21023,0.24479,0.28003,0.31727,0.35799,0.40394,0.45628,0.51445,0.57591,0.63683,0.6928,0.73954,0.77328,0.79125,0.79227,0.77704,0.74806,0.70909,0.66429,0.61738,0.57083,0.52568,0.48195,0.43881,0.39453,0.34677,0.29378,0.23562,0.17486,0.11599,0.063244,0.017856,-0.022283,-0.059496,-0.093132,-0.12035,-0.1395,-0.15157,-0.15867,-0.1625,-0.16429,-0.16541,-0.16734,-0.17146,-0.17873,-0.18934,-0.2026,-0.21675,-0.22906,-0.23606,-0.23413,-0.22024,-0.1929,-0.15314,-0.10449,-0.051036,0.0057503,0.068154,0.14008,0.22389,0.31905,0.42214,0.52715,0.62593,0.70942,0.76921,0.79873,0.79433,0.75705,0.69455,0.62147,0.5557,0.51096,0.49053,0.48767,0.49219,0.49702,0.49981,0.50093,0.50127,0.50135,0.50136,0.50136,0.50136,0.50136,0.50131,0.50101,0.49961,0.4945,0.4797,0.446,0.38536,0.29915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.046832,0.05786,0.063238,0.062814,0.05819,0.051376,0.043936,0.03682,0.030298,0.023955,0.017363,0.010939,0.0057464,0.0024515,0.00083547,0.00021793,-4.8982e-06,-0.00026158,-0.0011005,-0.0036604,-0.010016,-0.022923,-0.044731,-0.07612,-0.11574,-0.16097,-0.2088,-0.2563,-0.30074,-0.33977,-0.37162,-0.39532,-0.41092,-0.41977,-0.42429,-0.42729,-0.43125,-0.43776,-0.44731,-0.45942,-0.47283,-0.48569,-0.49543,-0.49872,-0.49204,-0.4726,-0.43898,-0.39097,-0.32901,-0.25356,-0.16508,-0.064656,0.044919,0.15894,0.27206,0.37974,0.47844,0.56504,0.63706,0.69366,0.73603,0.76678,0.78866,0.80353,0.81196,0.81324,0.80545,0.78591,0.752,0.70224,0.63699,0.55849,0.47046,0.37744,0.28417,0.19472,0.1116,0.035172,-0.035864,-0.10318,-0.16769,-0.2293,-0.28741,-0.34146,-0.3914,-0.43795,-0.48253,-0.52698,-0.57317,-0.62254,-0.67582,-0.73252,-0.7903,-0.84444,-0.88815,-0.91411,-0.91641,-0.892,-0.84085,-0.76517,-0.66843,-0.5548,-0.42854,-0.2934,-0.15259,-0.0095117,0.13129,0.26386,0.38136,0.47711,0.54546,0.58268,0.58832,0.56695,0.52894,0.48814,0.45653,0.43914,0.43359,0.4341,0.43598,0.43729,0.43786,0.43803,0.43808,0.43808,0.43808,0.43808,0.43808,0.43803,0.43777,0.43655,0.43208,0.41916,0.3897,0.33672,0.26139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5952,0.7398,0.82306,0.84773,0.83296,0.79814,0.75732,0.72002,0.69024,0.66611,0.64492,0.62663,0.61034,0.59213,0.57091,0.55194,0.54047,0.53495,0.52854,0.51423,0.48774,0.44835,0.39742,0.33601,0.26555,0.19067,0.11943,0.060141,0.018485,-0.0038362,-0.0090121,-0.0021545,0.0094705,0.018201,0.020352,0.018314,0.015874,0.013788,0.012395,0.013737,0.016768,0.015491,0.0067154,-0.0053112,-0.016267,-0.027588,-0.039494,-0.043485,-0.028183,0.0094373,0.062022,0.1179,0.16576,0.19684,0.20739,0.1996,0.18,0.15947,0.1526,0.16832,0.19807,0.22002,0.21926,0.20037,0.17829,0.16199,0.15029,0.13964,0.13291,0.14206,0.18006,0.24334,0.30314,0.32419,0.29664,0.24446,0.20118,0.18286,0.18433,0.19059,0.18646,0.16289,0.12226,0.07694,0.040025,0.01707,0.0059376,0.0016782,0.00038404,7.0909e-05,1.0524e-05,1.2506e-06,1.1854e-07,8.9293e-09,5.3276e-10,2.5101e-11,9.1659e-13,-6.3848e-13,-2.2214e-11,-5.8212e-10,-1.1934e-08,-1.917e-07,-2.4172e-06,-2.3985e-05,-0.0001879,-0.0011675,-0.0057893,-0.023104,-0.075057,-0.20145,-0.45474,-0.87999,-1.4848,-2.2092,-2.9157,-3.429,-3.6319,-3.5465,-3.3129,-3.0828,-2.9321,-2.8595,-2.8329,-2.8254,-2.8238,-2.8235,-2.8234,-2.8234,-2.8234,-2.8231,-2.8214,-2.8136,-2.7848,-2.7014,-2.5116,-2.1701,-1.6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,-0.048463,-0.073921,-0.10089,-0.12832,-0.1578,-0.19184,-0.23162,-0.27611,-0.3226,-0.36784,-0.4088,-0.44296,-0.46836,-0.48388,-0.48975,-0.4875,-0.47965,-0.46927,-0.45993,-0.45522,-0.45777,-0.46833,-0.48567,-0.50747,-0.53103,-0.55348,-0.57168,-0.58218,-0.5818,-0.56843,-0.54167,-0.50277,-0.45398,-0.39803,-0.33773,-0.2756,-0.21372,-0.15383,-0.097293,-0.044441,0.006002,0.056133,0.10703,0.15794,0.20743,0.25506,0.30188,0.34996,0.40128,0.45692,0.51701,0.58118,0.64871,0.71791,0.7857,0.84793,0.90028,0.93917,0.9621,0.96797,0.9569,0.92977,0.88738,0.83035,0.75989,0.67847,0.58953,0.49638,0.40156,0.30744,0.21705,0.13377,0.059412,-0.0070222,-0.067637,-0.1226,-0.16957,-0.20604,-0.23128,-0.24603,-0.2514,-0.2484,-0.23801,-0.22159,-0.20134,-0.18049,-0.16257,-0.15048,-0.14612,-0.15018,-0.16178,-0.1781,-0.19488,-0.20747,-0.21177,-0.20459,-0.18405,-0.15032,-0.10628,-0.056261,-0.0031929,0.053415,0.11603,0.18597,0.26197,0.34115,0.42015,0.4949,0.55983,0.60849,0.63573,0.64023,0.62572,0.6002,0.5731,0.55159,0.53831,0.53189,0.52949,0.52881,0.52867,0.52865,0.52865,0.52865,0.52865,0.52865,0.52864,0.52859,0.52827,0.5268,0.52141,0.50581,0.47027,0.40633,0.31543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.014015,0.018655,0.022059,0.024045,0.024685,0.023965,0.021668,0.017181,0.0095656,-0.0018939,-0.017124,-0.034984,-0.053444,-0.070382,-0.084476,-0.095603,-0.10471,-0.1134,-0.1233,-0.13574,-0.1517,-0.17193,-0.19693,-0.22682,-0.26116,-0.29885,-0.33819,-0.37713,-0.4139,-0.4474,-0.47745,-0.50486,-0.53145,-0.55962,-0.59149,-0.62757,-0.66596,-0.70253,-0.732,-0.74928,-0.75037,-0.73288,-0.69633,-0.64201,-0.57267,-0.4919,-0.40357,-0.31103,-0.21635,-0.11976,-0.019773,0.08556,0.1967,0.3115,0.42587,0.53519,0.63528,0.72285,0.79601,0.85432,0.8984,0.92925,0.94799,0.9557,0.95317,0.94045,0.91665,0.88001,0.82869,0.7619,0.68062,0.58738,0.48517,0.3763,0.26252,0.1457,0.028248,-0.0874,-0.19913,-0.30483,-0.40207,-0.48835,-0.5615,-0.62009,-0.66397,-0.69482,-0.71618,-0.73266,-0.74874,-0.76766,-0.79066,-0.81668,-0.84244,-0.86304,-0.87291,-0.86711,-0.84236,-0.79755,-0.73368,-0.65348,-0.56098,-0.46088,-0.35762,-0.25434,-0.15247,-0.052045,0.047331,0.14484,0.237,0.31784,0.38095,0.42188,0.44004,0.4393,0.42708,0.41157,0.39865,0.39049,0.38644,0.38483,0.38432,0.3842,0.38417,0.38417,0.38417,0.38417,0.38416,0.38412,0.38389,0.38282,0.3789,0.36757,0.34174,0.29528,0.22922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.56373,0.7462,0.88424,0.96341,0.99019,0.98326,0.96218,0.9386,0.91378,0.88262,0.83972,0.78319,0.71485,0.6376,0.55354,0.46595,0.3827,0.3149,0.26985,0.24523,0.23085,0.21562,0.19322,0.16341,0.13013,0.098029,0.06988,0.046629,0.029139,0.018584,0.014782,0.0157,0.019385,0.02396,0.025849,0.022358,0.015541,0.0087077,0.00096039,-0.0095968,-0.020445,-0.028623,-0.036515,-0.046439,-0.052167,-0.043769,-0.0202,0.01006,0.041901,0.079915,0.12759,0.17546,0.20605,0.20856,0.18597,0.15085,0.1164,0.08901,0.068002,0.051542,0.041594,0.042841,0.058045,0.085419,0.12,0.156,0.1887,0.21742,0.24664,0.28124,0.31983,0.35203,0.35994,0.32667,0.25301,0.16547,0.098305,0.065831,0.057304,0.056058,0.054296,0.050368,0.043232,0.034746,0.030741,0.034557,0.042992,0.051584,0.059327,0.06503,0.064613,0.056761,0.046176,0.036275,0.02386,0.0059636,-0.013895,-0.031901,-0.050565,-0.073196,-0.097155,-0.1178,-0.13279,-0.13758,-0.12611,-0.10684,-0.11623,-0.20841,-0.42748,-0.78719,-1.2686,-1.8214,-2.3565,-2.7562,-2.9285,-2.8752,-2.6945,-2.5066,-2.3791,-2.3159,-2.2923,-2.2855,-2.284,-2.2837,-2.2837,-2.2837,-2.2836,-2.2834,-2.282,-2.2757,-2.2524,-2.185,-2.0315,-1.7553,-1.3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,-0.026161,-0.037501,-0.048952,-0.061438,-0.07702,-0.097312,-0.12299,-0.15452,-0.19238,-0.23624,-0.28449,-0.33489,-0.38542,-0.43458,-0.48112,-0.52401,-0.56281,-0.59779,-0.62976,-0.6596,-0.68801,-0.71527,-0.741,-0.76394,-0.78203,-0.79305,-0.79534,-0.78788,-0.76986,-0.74066,-0.70026,-0.6499,-0.59188,-0.52888,-0.46315,-0.39616,-0.32846,-0.26013,-0.19174,-0.12519,-0.062715,-0.0048438,0.050299,0.105,0.15978,0.21359,0.26566,0.31688,0.36982,0.42785,0.49379,0.56878,0.65181,0.74004,0.82919,0.91376,0.98757,1.0449,1.0816,1.0955,1.0868,1.0582,1.015,0.96327,0.90855,0.85408,0.80079,0.74805,0.69437,0.63756,0.57493,0.50398,0.4234,0.33352,0.23601,0.13297,0.026483,-0.080756,-0.18474,-0.28067,-0.36438,-0.43282,-0.48348,-0.51425,-0.52386,-0.51239,-0.48122,-0.43321,-0.3729,-0.30633,-0.23998,-0.17948,-0.1288,-0.089989,-0.06311,-0.046281,-0.036044,-0.028423,-0.020557,-0.011444,-0.00053021,0.01437,0.0369,0.069399,0.11053,0.15594,0.20116,0.24354,0.2823,0.31755,0.34962,0.37869,0.40483,0.42842,0.45016,0.46999,0.48585,0.49397,0.49145,0.47909,0.46168,0.4452,0.43348,0.42701,0.4242,0.42324,0.42299,0.42293,0.42292,0.42292,0.42292,0.42291,0.42287,0.42262,0.42144,0.41713,0.40465,0.37621,0.32506,0.25234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.053789,0.074516,0.094246,0.11146,0.12557,0.13658,0.14468,0.14962,0.15036,0.14548,0.13393,0.11559,0.091525,0.064111,0.036269,0.009617,-0.016571,-0.043978,-0.072915,-0.10194,-0.12966,-0.15619,-0.18301,-0.21174,-0.24323,-0.2774,-0.31381,-0.35231,-0.39315,-0.4364,-0.48155,-0.52774,-0.57443,-0.62162,-0.66936,-0.71684,-0.76204,-0.8022,-0.83452,-0.85639,-0.86509,-0.85767,-0.83186,-0.78736,-0.72634,-0.65253,-0.56954,-0.47997,-0.38524,-0.28562,-0.17985,-0.065238,0.060806,0.19859,0.34493,0.49382,0.63797,0.77004,0.88336,0.97253,1.0345,1.0694,1.0808,1.0745,1.0571,1.0344,1.01,0.98502,0.95777,0.92526,0.88455,0.83342,0.77019,0.69372,0.60403,0.50274,0.39268,0.27655,0.15576,0.030436,-0.098966,-0.22972,-0.35663,-0.47377,-0.57628,-0.6606,-0.72434,-0.76669,-0.78943,-0.79704,-0.79563,-0.79118,-0.78848,-0.79075,-0.79966,-0.81521,-0.83554,-0.85708,-0.87502,-0.88386,-0.8782,-0.85382,-0.80863,-0.74289,-0.65882,-0.56005,-0.45096,-0.33584,-0.21797,-0.099299,0.018866,0.13498,0.24697,0.35264,0.44966,0.53472,0.6027,0.6475,0.66534,0.65862,0.63662,0.61143,0.59185,0.58044,0.5753,0.5735,0.57301,0.5729,0.57288,0.57288,0.57288,0.57287,0.57281,0.57247,0.57088,0.56503,0.54813,0.50961,0.44033,0.34182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.61747,0.7906,0.91948,1.0059,1.0597,1.0843,1.079,1.0497,1.006,0.95062,0.8793,0.79161,0.69449,0.59578,0.50372,0.42997,0.38057,0.34521,0.30752,0.2662,0.23617,0.22821,0.23569,0.24133,0.22845,0.18663,0.11787,0.041938,-0.012562,-0.029264,-0.015501,0.0076722,0.023439,0.027684,0.025716,0.024073,0.023919,0.021188,0.012709,-0.00019396,-0.014641,-0.028786,-0.039586,-0.041521,-0.030595,-0.009313,0.01277,0.024567,0.022424,0.01398,0.010159,0.013049,0.014596,0.0067831,-0.01043,-0.029834,-0.040477,-0.031742,-0.00062886,0.043266,0.083169,0.10721,0.11525,0.11494,0.11281,0.10997,0.10479,0.097921,0.09446,0.10273,0.12979,0.17564,0.23169,0.28561,0.32595,0.34275,0.33084,0.29619,0.25405,0.21807,0.19355,0.17923,0.17078,0.16192,0.14599,0.11942,0.085037,0.051068,0.025389,0.010626,0.0045153,0.0033295,0.0039923,0.0044376,0.0038164,0.0024815,0.0012015,0.00032816,-0.00035536,-0.0013549,-0.0032521,-0.0069104,-0.014379,-0.029643,-0.056714,-0.094639,-0.13509,-0.16797,-0.19039,-0.21014,-0.2449,-0.32126,-0.46772,-0.69992,-1.0147,-1.3981,-1.8231,-2.2279,-2.5182,-2.6207,-2.5458,-2.3812,-2.224,-2.1225,-2.074,-2.0564,-2.0514,-2.0503,-2.0501,-2.0501,-2.0501,-2.0501,-2.0499,-2.0486,-2.0429,-2.022,-1.9615,-1.8237,-1.5757,-1.2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,-0.061877,-0.1003,-0.14301,-0.18419,-0.22048,-0.25184,-0.27995,-0.30607,-0.33035,-0.35255,-0.37284,-0.39158,-0.40878,-0.42422,-0.43834,-0.4531,-0.47162,-0.49696,-0.53104,-0.57409,-0.62482,-0.68078,-0.7387,-0.79482,-0.84497,-0.8844,-0.90796,-0.91106,-0.89092,-0.84695,-0.78011,-0.69219,-0.58593,-0.46564,-0.3374,-0.20809,-0.083419,0.033616,0.14262,0.24438,0.34014,0.43197,0.52281,0.61522,0.70985,0.8047,0.89573,0.97801,1.0468,1.0979,1.1279,1.1347,1.1175,1.077,1.0152,0.93595,0.8443,0.74612,0.64679,0.5506,0.46084,0.37982,0.30833,0.24549,0.1894,0.13836,0.091634,0.048943,0.0089178,-0.031293,-0.073709,-0.11693,-0.15692,-0.19038,-0.21663,-0.23663,-0.25122,-0.26066,-0.2651,-0.26509,-0.26183,-0.25696,-0.25195,-0.24748,-0.24308,-0.23747,-0.22913,-0.21665,-0.19879,-0.17468,-0.14401,-0.10693,-0.06377,-0.015126,0.037835,0.093401,0.15,0.20692,0.26435,0.32251,0.3808,0.43742,0.48945,0.53316,0.56464,0.58086,0.58112,0.56788,0.54653,0.52368,0.50475,0.49214,0.48532,0.48234,0.48129,0.48099,0.48092,0.4809,0.4809,0.4809,0.4809,0.48089,0.48085,0.48056,0.47922,0.47431,0.46012,0.42779,0.36963,0.28694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
